"zip5","zip_median_income_2021","zip_median_income_2021_moe","zip_gini_2021","zip_gini_2021_moe","zip_population_2021","zip_population_2021_moe"
"29426",40804,22799,0.5071,0.1074,1527,481
"29429",74139,9758,0.4238,0.0584,4176,949
"29431",52976,7312,0.4404,0.0434,6427,1361
"29432",33808,6939,0.4558,0.0448,2625,435
"29434",NA,NA,0.4224,0.0947,671,406
"29435",39959,4168,0.4383,0.0522,4919,826
"29436",49136,7504,0.4159,0.0672,4474,675
"29437",52000,6317,0.4152,0.0681,2214,451
"29438",61507,7996,0.543,0.0453,2441,302
"29439",72426,51960,0.5177,0.1639,944,358
"29440",46233,4812,0.4971,0.0348,26866,1087
"29445",69944,4146,0.3938,0.0224,59809,1561
"29446",NA,NA,0.4657,0.0692,1202,583
"29448",37225,10896,0.5244,0.1206,2769,613
"29449",53030,12911,0.554,0.0502,7936,805
"29450",37332,13930,0.4502,0.054,2569,527
"29451",145682,35110,0.4979,0.04,4383,77
"29452",49297,9959,0.3211,0.1078,204,112
"29453",31917,11744,0.4505,0.0851,1200,706
"29455",94298,14215,0.506,0.0307,24354,1838
"29456",64926,5756,0.4343,0.0501,32237,2189
"29458",42286,17158,0.5022,0.0628,2624,621
"29461",70032,3945,0.4034,0.0392,41317,1858
"29464",96679,7349,0.4688,0.0206,51895,2721
"29466",111201,8284,0.4742,0.0572,41434,2802
"29468",33796,13217,0.3289,0.0766,1953,650
"29469",74063,62055,0.4699,0.1625,695,238
"29470",64605,16708,0.46,0.0688,4726,998
"29471",29861,12531,0.4273,0.058,1357,474
"29472",64350,10007,0.3672,0.038,11074,1330
"29474",34839,9474,0.405,0.0672,1720,586
"29475",32398,14380,0.4079,0.0747,2222,522
"29477",48898,4508,0.4316,0.047,7006,893
"29479",37377,7874,0.4347,0.0357,6704,865
"29481",37902,6483,0.4081,0.0483,1641,526
"29482",157743,18502,0.514,0.0375,2220,402
"29483",65713,3680,0.4289,0.0181,55833,2196
"29485",76290,4831,0.3832,0.0148,60321,2829
"29486",78453,2785,0.3927,0.0222,40118,2273
"29487",69706,14825,0.5578,0.058,2504,547
"29488",41147,4942,0.468,0.0275,21554,1268
"29492",105833,14631,0.4769,0.0338,18865,985
"29493",74500,14681,0.4585,0.1368,195,89
"29501",60215,5412,0.4871,0.0234,47145,1784
"29505",58931,6156,0.4201,0.0295,25355,1440
"29506",34617,4206,0.5323,0.0515,20733,1131
"29510",39261,3404,0.5376,0.079,9527,708
"29511",68203,14344,0.3784,0.0568,5640,891
"29512",34636,3711,0.4796,0.0319,18131,793
"29516",38906,17797,0.4504,0.1141,929,298
"29518",35417,20962,0.5017,0.1426,870,253
"29519",NA,NA,0.6072,0.2342,328,227
"29520",41723,5201,0.4782,0.0374,12998,918
"29525",31000,9511,0.4795,0.0495,1914,298
"29526",53163,4136,0.4381,0.0255,46605,2233
"29527",46047,4760,0.4058,0.022,26659,1577
"29530",46250,13660,0.4292,0.0467,2332,429
"29532",35504,4123,0.5451,0.0693,19666,1229
"29536",39384,3048,0.4784,0.0454,16005,920
"29540",32735,2749,0.4291,0.0384,4500,844
"29541",47618,6345,0.5121,0.1188,9219,1037
"29543",NA,NA,0.4051,0.1671,422,252
"29544",51735,14965,0.4313,0.0379,6309,923
"29545",32463,17083,0.3787,0.0777,1780,503
"29546",32685,11318,0.4589,0.0534,2825,418
"29547",49250,18023,0.529,0.1201,2243,436
"29550",49630,6090,0.4783,0.0263,29684,1225
"29554",30337,4453,0.5089,0.0542,8819,820
"29555",52150,11009,0.4748,0.0499,5959,974
"29556",40779,5716,0.5446,0.0743,12048,816
"29560",43381,5710,0.4849,0.0496,12420,847
"29563",35259,9157,0.5247,0.0508,1839,393
"29564",35833,8006,0.4184,0.0675,1185,347
"29565",38462,8475,0.4542,0.0405,6956,1098
"29566",55276,5647,0.4387,0.0445,19441,1368
"29567",26500,14773,0.4557,0.068,445,119
"29568",55401,2667,0.3911,0.0512,15427,1796
"29569",42371,6066,0.4575,0.0379,16741,1478
"29570",26378,3463,0.4279,0.0418,3846,735
"29571",35183,6032,0.4864,0.059,14238,911
"29572",60747,9585,0.5486,0.0284,10431,900
"29574",33125,7576,0.4777,0.0379,9432,666
"29575",61367,4553,0.4103,0.0197,18971,1111
"29576",60320,5790,0.4466,0.029,32394,1501
"29577",43626,2829,0.4958,0.0258,34068,1161
"29579",63545,2658,0.4125,0.0247,47118,2791
"29580",41648,4860,0.4248,0.0928,1585,345
"29581",40794,4642,0.4812,0.0559,4573,849
"29582",63077,3775,0.4622,0.025,19036,519
"29583",36953,8846,0.5422,0.06,5044,552
"29584",44408,27620,0.4582,0.0608,2632,604
"29585",72077,12147,0.4496,0.0283,16131,864
"29588",54305,3210,0.4071,0.0178,52184,2644
"29589",NA,NA,NA,NA,44,66
"29590",52679,23214,0.447,0.0749,3560,608
"29591",55617,10161,0.406,0.0355,4936,749
"29592",NA,NA,0.465,0.1215,718,319
"29593",28077,14022,0.4729,0.0791,1969,498
"29594",NA,NA,0.3491,0.1085,164,102
"29596",29966,9783,0.4261,0.0505,1943,404
"29601",65866,8445,0.58,0.0293,12745,725
"29605",57406,6730,0.5734,0.0321,39927,2529
"29607",61623,3611,0.5075,0.032,41624,1925
"29609",55511,3501,0.5603,0.0518,29502,1497
"29611",40130,4161,0.4754,0.039,31784,2454
"29613",NA,NA,NA,NA,2151,279
"29614",NA,NA,NA,NA,1820,204
"29615",67337,3160,0.4673,0.0228,38495,1884
"29617",45665,3281,0.4487,0.0228,27595,1259
"29620",48101,5332,0.4884,0.0432,12513,745
"29621",67330,3793,0.4699,0.0284,44314,1883
"29624",28404,2285,0.4446,0.0254,14272,1075
"29625",50548,3740,0.4381,0.0223,28023,1498
"29626",52569,3768,0.4811,0.0506,13537,1423
"29627",52913,6751,0.4656,0.0454,16236,990
"29628",28771,5070,0.5687,0.0905,2481,445
"29630",45970,5069,0.477,0.0371,15900,1173
"29631",47376,8459,0.5518,0.0541,16137,484
"29634",NA,NA,0.3061,0.3582,5409,540
"29635",59423,10405,0.3833,0.0558,1245,404
"29638",52517,8530,0.4335,0.0608,3861,639
"29639",45272,8344,0.4093,0.0624,1534,300
"29640",53495,4079,0.5063,0.1012,31993,1511
"29642",71345,4337,0.4228,0.0275,34395,1443
"29643",75625,28835,0.4031,0.0504,2563,416
"29644",58750,4833,0.4356,0.0338,20731,1202
"29645",47040,7303,0.3944,0.0316,10563,863
"29646",36638,2002,0.4685,0.0248,27562,1429
"29649",51101,5020,0.5223,0.0756,27004,1277
"29650",81956,4280,0.4143,0.0204,37664,1518
"29651",65691,4219,0.4638,0.0282,51256,2043
"29653",45842,11230,0.444,0.0414,3968,545
"29654",51278,9093,0.4286,0.0515,9892,1138
"29655",43950,3097,0.4476,0.0479,7727,1059
"29657",54164,6674,0.4927,0.096,16243,1414
"29658",NA,NA,0.6914,0.2358,226,126
"29659",250001,NA,0.3712,0.3701,116,98
"29661",55615,16438,0.4227,0.058,5892,852
"29662",73322,7033,0.3523,0.0272,14677,1068
"29664",44491,14085,0.4898,0.1312,1973,445
"29665",NA,NA,0.2244,0.0926,171,137
"29666",58705,8088,0.449,0.062,6127,694
"29667",64375,20814,0.3314,0.1027,219,94
"29669",52736,3030,0.4146,0.0378,12637,1303
"29670",63113,10045,0.4572,0.0552,10163,1041
"29671",58242,8878,0.438,0.0363,18534,1296
"29672",67016,9726,0.512,0.0366,11988,886
"29673",61864,4379,0.4686,0.0466,30210,2117
"29676",95743,18013,0.5386,0.094,5830,1124
"29678",45457,5156,0.4261,0.0263,22983,1210
"29680",83871,3850,0.402,0.0235,32907,1936
"29681",94726,5068,0.3941,0.0191,65829,2887
"29682",69134,16526,0.4945,0.0872,3785,638
"29683",70902,32089,0.1534,0.096,482,332
"29684",53531,13444,0.3618,0.0388,5501,1166
"29685",71200,31243,0.5593,0.0695,2167,446
"29686",70192,32993,0.4491,0.0705,1015,294
"29687",64429,3537,0.3868,0.0249,41861,1814
"29689",54844,10472,0.5252,0.0702,3918,708
"29690",57803,3398,0.4833,0.0393,25141,1794
"29691",44287,6808,0.4306,0.0367,12250,901
"29692",42500,8736,0.418,0.0591,5034,946
"29693",43316,4510,0.4511,0.0585,13561,1016
"29696",68296,8707,0.3661,0.0326,5416,977
"29697",66091,5901,0.3516,0.03,14552,1197
"29702",42757,6762,0.4831,0.042,9472,978
"29704",54602,12190,0.4339,0.047,3417,529
"29706",46236,6107,0.4658,0.0379,19702,751
"29707",99417,7512,0.3819,0.0295,31310,1869
"29708",116756,8877,0.3848,0.0232,40841,1610
"29709",47857,7195,0.4058,0.0705,5668,627
"29710",72748,7375,0.4205,0.0182,37607,1638
"29712",52393,12300,0.5425,0.1423,2025,479
"29714",54938,16151,0.3675,0.0453,3270,571
"29715",92678,7253,0.4171,0.0201,38942,1493
"29717",45909,16869,0.4172,0.0781,1391,371
"29718",55338,8107,0.3807,0.0354,3730,567
"29720",53489,3367,0.4798,0.0354,49870,1850
"29724",NA,NA,NA,NA,20,33
"29726",67381,20146,0.4315,0.0625,1557,344
"29727",42583,14067,0.4359,0.077,2214,518
"29728",36339,3536,0.4436,0.0372,9495,1010
"29729",42179,7886,0.4922,0.0555,2156,409
"29730",52795,2756,0.4607,0.0233,56424,2110
"29732",71767,3923,0.4224,0.0181,57377,1913
"29733",NA,NA,NA,NA,1648,224
"29741",58393,14262,0.3558,0.0598,1804,366
"29742",37049,7013,0.4482,0.0759,2449,524
"29743",60290,21643,0.39,0.0729,2057,609
"29745",65179,4530,0.4351,0.0264,33329,2073
"29801",45682,7481,0.4987,0.029,28970,1892
"29803",71707,5663,0.4304,0.0204,38470,1521
"29805",67873,16793,0.451,0.0502,5448,794
"29809",49167,5981,0.3852,0.0534,2469,439
"29810",23163,4734,0.4738,0.0385,3682,320
"29812",38025,5127,0.4781,0.0306,10612,751
"29816",34121,9291,0.3973,0.1386,961,399
"29817",35228,4376,0.4868,0.0384,4310,590
"29819",52409,4389,0.3337,0.0611,1659,387
"29821",73609,9644,0.4041,0.0706,1154,378
"29824",48990,10236,0.4403,0.0354,8360,767
"29826",NA,NA,0.4064,0.1405,233,135
"29827",42668,6959,0.4405,0.0556,4001,348
"29828",37422,11722,0.4138,0.122,645,314
"29829",59617,9035,0.4046,0.0286,11243,1134
"29831",43000,6155,0.4229,0.0555,4431,450
"29832",40417,9083,0.4777,0.0541,5192,571
"29834",44318,22620,0.4025,0.1489,646,342
"29835",52895,7119,0.3999,0.0287,6018,448
"29836",NA,NA,0.4854,0.1834,260,145
"29838",78523,66041,0.5412,0.0901,571,172
"29840",36784,28079,0.2402,0.1276,262,187
"29841",59704,5231,0.4324,0.0247,32700,1354
"29842",44186,6305,0.3999,0.0384,7673,971
"29843",55096,18666,0.4318,0.0811,1310,359
"29844",45938,17590,0.4086,0.1183,130,54
"29845",52675,7060,0.5521,0.206,1175,291
"29847",55000,25227,0.528,0.0782,5045,614
"29848",46364,6356,0.3475,0.0667,772,196
"29849",46250,9195,0.2781,0.0821,390,217
"29851",54207,11788,0.4656,0.0843,8955,1020
"29853",42054,13454,0.4868,0.0463,6352,644
"29856",41992,9872,0.3834,0.0644,3169,797
"29860",83626,5122,0.3962,0.0359,15788,1172
"29899",NA,NA,NA,NA,945,144
"29902",62537,9865,0.4677,0.037,16270,1212
"29904",NA,NA,NA,NA,923,338
"29905",NA,NA,NA,NA,1106,430
"29906",53808,4291,0.4189,0.0317,25880,1864
"29907",78199,11587,0.4535,0.0309,14673,1301
"29909",78967,6202,0.459,0.0395,21794,1504
"29910",83292,6064,0.4669,0.0428,46606,2146
"29911",37614,16395,0.3932,0.0461,1404,317
"29912",NA,NA,NA,NA,0,14
"29915",136413,610,0.3298,0.1611,533,269
"29916",67961,21509,0.4012,0.0803,1989,652
"29918",30259,6066,0.4816,0.0492,5429,649
"29920",64215,9156,0.4602,0.0385,11032,1317
"29921",71667,52456,0.3449,0.1143,511,303
"29922",31209,6023,0.2668,0.0711,1042,465
"29923",28250,5803,0.2804,0.0775,176,89
"29924",46723,5355,0.4126,0.0483,4725,479
"29926",88464,8424,0.465,0.022,25519,952
"29927",56429,6673,0.4404,0.0513,9443,721
"29928",88170,4618,0.5375,0.0291,14857,899
"29929",51765,16133,0.3881,0.0643,1041,306
"29932",NA,NA,0.6403,0.2423,184,125
"29934",45192,6646,0.2856,0.1128,612,357
"29935",57478,30806,0.3361,0.0586,3825,830
"29936",38615,2477,0.4623,0.0413,12708,763
"29939",38281,28537,0.4132,0.1313,180,78
"29940",45902,16328,0.5111,0.0688,4350,861
"29941",101591,60283,0.4305,0.1477,143,89
"29943",35425,18427,0.2264,0.1091,603,417
"29944",37101,5850,0.4149,0.0452,4122,708
"29945",46528,9527,0.461,0.1045,4419,648
"30002",79091,11305,0.524,0.0583,6025,510
"30004",129724,8246,0.4499,0.0223,66315,1686
"30005",152326,13121,0.3864,0.0282,40309,3014
"30008",60739,6373,0.4064,0.0274,35023,3315
"30009",136384,19424,0.4704,0.0353,19922,2129
"30011",73195,4042,0.3974,0.0393,18377,1608
"30012",51001,3299,0.4714,0.0346,33140,1777
"30013",69137,4015,0.4147,0.0277,25205,1560
"30014",59442,7826,0.4241,0.0248,39551,2070
"30016",65141,2770,0.383,0.0279,57834,2075
"30017",104761,10491,0.3751,0.049,24782,2611
"30018",80288,79879,0.2563,0.1576,89,89
"30019",103700,7629,0.3957,0.0466,47152,3128
"30021",42481,4631,0.3984,0.0282,25987,3349
"30022",129303,10833,0.4409,0.0219,65433,2472
"30024",127374,3346,0.4156,0.0211,83818,3090
"30025",86573,9095,0.3886,0.0564,10811,860
"30028",115816,6615,0.3591,0.027,32232,2072
"30030",112145,8035,0.4933,0.0231,31856,873
"30032",45436,2011,0.4551,0.0217,45107,2678
"30033",94124,6344,0.4544,0.0271,31144,2095
"30034",54828,3489,0.4309,0.031,44450,2117
"30035",46169,8436,0.449,0.049,22793,2203
"30038",61050,7279,0.3939,0.0275,40902,2048
"30039",81425,6850,0.3395,0.0223,48485,3567
"30040",114900,4908,0.3936,0.0148,75151,2401
"30041",124517,5404,0.3802,0.0158,72535,2611
"30043",81640,5185,0.4257,0.0202,88458,3263
"30044",68644,3991,0.3897,0.0163,99613,6100
"30045",81867,6735,0.4165,0.0566,45465,3661
"30046",54018,7157,0.4341,0.0333,39763,1565
"30047",76498,6798,0.4352,0.0229,67842,3700
"30052",81222,5748,0.3774,0.0169,73299,3065
"30054",68226,9624,0.4172,0.0274,12294,1230
"30055",78284,7503,0.3487,0.0421,3857,729
"30056",65625,17514,0.3961,0.0479,2358,456
"30058",59549,3944,0.4164,0.0191,62716,3861
"30060",53414,3196,0.458,0.0245,39490,2476
"30062",115953,7291,0.4071,0.0159,63418,2721
"30064",101060,5048,0.4124,0.0182,49178,2629
"30066",101080,6589,0.4252,0.0208,58846,3201
"30067",64149,5913,0.5248,0.0273,45584,2365
"30068",131155,11350,0.43,0.02,33554,2216
"30070",30000,28115,0.4056,0.1994,108,71
"30071",54835,9722,0.4854,0.0443,25602,1863
"30072",64688,40185,0.3594,0.0636,655,236
"30075",137925,6435,0.438,0.0189,55529,2074
"30076",98646,8660,0.4592,0.0242,47070,2306
"30078",81438,4980,0.4086,0.0265,41311,2528
"30079",55784,8262,0.493,0.08,4042,1171
"30080",77728,5474,0.4506,0.0176,53270,2077
"30082",96381,12474,0.4653,0.0577,26161,1568
"30083",45964,3603,0.4171,0.0198,61522,3921
"30084",73309,4462,0.4241,0.0341,38784,1974
"30087",86143,7866,0.4056,0.0233,37933,2258
"30088",53508,2402,0.4188,0.0259,30762,2582
"30090",NA,NA,NA,NA,0,14
"30092",66062,2145,0.4968,0.0234,36526,1028
"30093",47288,3545,0.3742,0.023,52048,2648
"30094",74867,7097,0.391,0.0269,34248,1461
"30096",63084,3326,0.4475,0.0183,68709,2761
"30097",111966,11351,0.4713,0.0202,45646,2374
"30101",93591,4105,0.413,0.0219,62337,2893
"30102",76648,5661,0.405,0.0222,44289,2589
"30103",64255,6628,0.3741,0.0339,14387,1192
"30104",60554,7987,0.3811,0.04,5082,864
"30105",59063,23508,0.4348,0.0559,2158,456
"30106",60226,5348,0.3614,0.0284,23401,2047
"30107",88258,9615,0.4044,0.0248,16089,1621
"30108",47235,13381,0.4314,0.0316,7611,799
"30110",59379,9165,0.4439,0.0455,14386,888
"30111",NA,NA,NA,NA,0,14
"30113",68108,16284,0.3788,0.0404,5235,716
"30114",83142,5838,0.4374,0.0292,56623,2638
"30115",97887,7665,0.4174,0.0257,49719,2683
"30116",63809,3456,0.4393,0.0363,23951,1450
"30117",48801,6689,0.4968,0.0303,36311,1601
"30118",NA,NA,NA,NA,984,240
"30120",68743,2947,0.4377,0.0274,41212,1820
"30121",63839,5226,0.4122,0.0254,25199,1350
"30122",52955,6760,0.4151,0.0366,25716,2042
"30124",70233,18087,0.3779,0.0528,2970,464
"30125",45664,6302,0.4377,0.0253,23384,1098
"30126",84756,9505,0.4436,0.0261,43134,2304
"30127",88981,3845,0.3942,0.0236,73312,3188
"30132",86831,9019,0.3637,0.0229,46387,2359
"30134",59126,3425,0.3877,0.0169,44552,2557
"30135",80193,3064,0.4169,0.0287,66599,2214
"30137",55859,18929,0.4176,0.0646,2137,430
"30139",58034,10066,0.3542,0.0401,4620,786
"30141",76635,6256,0.3492,0.0268,23573,2192
"30143",75261,6566,0.4352,0.0379,24681,1159
"30144",79839,5644,0.41,0.0195,58952,3294
"30145",69797,15396,0.4023,0.0468,8752,1066
"30147",52375,15970,0.4021,0.0625,5000,782
"30148",80761,47955,0.352,0.0758,905,489
"30149",181136,98127,0.1348,0.1347,2021,371
"30152",108546,6470,0.4236,0.0243,43972,2698
"30153",50010,2541,0.4216,0.039,17836,1680
"30157",75915,3148,0.3886,0.0499,49757,2853
"30161",49613,5565,0.5037,0.0244,34529,1856
"30165",55448,7107,0.4671,0.0198,41330,1713
"30168",52450,4592,0.4066,0.0313,24737,2520
"30170",69819,7377,0.4668,0.0683,3016,596
"30171",71071,21382,0.3729,0.0731,2603,383
"30173",44032,9454,0.4416,0.0453,6825,1096
"30175",61953,11150,0.4172,0.0448,5523,719
"30176",47374,5689,0.4032,0.0432,7686,575
"30177",NA,NA,0.5618,0.1889,1393,541
"30178",59305,17053,0.4105,0.0601,3654,557
"30179",70569,8231,0.3677,0.0436,18370,1783
"30180",80649,5748,0.3772,0.023,39825,1885
"30182",39979,24218,0.3923,0.0491,3472,860
"30183",88977,24882,0.4283,0.0717,6480,1103
"30184",79271,21445,0.3938,0.0479,6875,1049
"30185",51167,15271,0.4523,0.0466,3836,676
"30187",77206,22852,0.4027,0.0483,7529,938
"30188",90923,4268,0.4028,0.0162,64836,2348
"30189",94829,6622,0.3942,0.024,40471,2111
"30204",51995,4930,0.4542,0.0376,13931,755
"30205",110711,18341,0.446,0.0768,3329,479
"30206",76847,5569,0.3755,0.0623,3573,453
"30213",72817,11076,0.3714,0.0336,43651,4127
"30214",78173,5550,0.4086,0.0292,31396,1201
"30215",103583,5241,0.4249,0.0269,37826,1404
"30216",47132,32333,0.3599,0.0629,1997,646
"30217",54366,9972,0.468,0.0596,9262,395
"30218",58781,16041,0.2879,0.0822,1406,409
"30220",67270,13527,0.3819,0.0511,5025,527
"30222",51823,15596,0.3714,0.0444,5214,729
"30223",47181,3932,0.4457,0.027,36119,1381
"30224",62785,4384,0.6156,0.1196,28445,1441
"30228",70228,5212,0.4119,0.0382,48687,2665
"30229",23971,7130,0.2295,0.2814,39,53
"30230",47799,10798,0.4551,0.0399,9742,861
"30233",60600,6699,0.4122,0.0462,25676,1197
"30234",44440,5771,0.3521,0.0688,1668,518
"30236",58994,5342,0.4472,0.0283,51544,3114
"30238",55999,3362,0.3868,0.02,41966,3034
"30240",50615,4487,0.5069,0.0297,31025,1441
"30241",47263,7130,0.4444,0.0255,23909,1347
"30248",74778,5894,0.3569,0.0219,30756,2218
"30250",NA,NA,NA,NA,607,193
"30251",50893,8815,0.3898,0.0708,2046,412
"30252",91220,5792,0.373,0.0238,47886,2213
"30253",74817,2368,0.3985,0.0192,59328,3094
"30256",73068,16051,0.4029,0.0634,2607,443
"30257",58688,17507,0.4387,0.052,4007,680
"30258",51031,6312,0.4604,0.0523,2873,451
"30259",84567,18822,0.4201,0.0944,3731,574
"30260",51594,5444,0.4209,0.0322,28395,2140
"30263",68446,3970,0.446,0.0255,59163,2178
"30265",98125,10916,0.3939,0.0207,35940,2128
"30268",57541,7582,0.505,0.0991,10942,807
"30269",102880,10539,0.4394,0.0171,38881,379
"30272",NA,NA,NA,NA,0,14
"30273",60180,7442,0.341,0.046,17522,2158
"30274",48014,4666,0.3945,0.0224,33218,2149
"30275",44505,35462,0.1702,0.1456,247,260
"30276",91199,5669,0.3846,0.0333,17887,1488
"30277",106008,6531,0.3952,0.0395,22142,1380
"30281",60385,4343,0.3798,0.0156,71047,3048
"30284",NA,NA,NA,NA,6,12
"30285",50781,23743,0.3464,0.1029,656,246
"30286",43041,3509,0.488,0.0315,23848,378
"30288",59722,15290,0.4418,0.0661,9588,1837
"30289",NA,NA,NA,NA,0,14
"30290",97536,12425,0.4334,0.0545,8876,408
"30291",38268,7354,0.3949,0.0326,23693,1845
"30292",63281,12657,0.4255,0.0395,6002,681
"30293",47500,18149,0.4037,0.0483,2032,439
"30294",69876,6408,0.3759,0.0257,41037,2836
"30295",75188,10472,0.4297,0.0579,4886,653
"30296",54418,4870,0.4239,0.0307,27457,1772
"30297",38506,4084,0.4004,0.0307,28629,1348
"30303",27813,26038,0.5574,0.0789,6106,1522
"30305",97169,12273,0.5841,0.0224,26398,1726
"30306",112245,13098,0.5279,0.0331,24769,1373
"30307",136452,5762,0.4637,0.0199,20712,1228
"30308",69724,6625,0.472,0.0266,22802,2624
"30309",95296,8190,0.5231,0.0244,27469,1660
"30310",39719,4275,0.5181,0.0411,26979,1621
"30311",40742,6706,0.5182,0.0313,33334,2771
"30312",66386,8653,0.5386,0.0268,23801,1505
"30313",69579,10500,0.4701,0.0456,11894,996
"30314",29287,4034,0.5078,0.0449,23987,1785
"30315",30631,3778,0.5697,0.0248,35324,2544
"30316",82645,6754,0.4768,0.0261,34810,1661
"30317",91733,8988,0.4794,0.0325,14258,1250
"30318",60033,5954,0.5332,0.0228,58839,2764
"30319",119434,8821,0.5145,0.0345,43244,1569
"30322",NA,NA,NA,NA,2605,424
"30324",80738,4962,0.5115,0.0503,30128,2347
"30326",95536,12336,0.5192,0.0602,7207,745
"30327",162412,19930,0.5475,0.0196,22932,1530
"30328",93555,5999,0.4763,0.0248,37279,1858
"30329",61620,5252,0.4991,0.0242,26891,1601
"30331",56780,4236,0.4631,0.0255,63330,4205
"30332",NA,NA,NA,NA,2708,806
"30334",NA,NA,NA,NA,0,14
"30336",46033,29380,0.4594,0.2476,327,189
"30337",44882,6025,0.5264,0.1044,12559,1015
"30338",110760,9865,0.4529,0.0245,38553,1062
"30339",88296,4823,0.4453,0.0225,33230,2054
"30340",51586,4361,0.4586,0.0193,30345,2409
"30341",70086,6111,0.506,0.0274,33131,1629
"30342",107135,11514,0.5377,0.0247,32480,2247
"30344",49135,5035,0.4421,0.024,35380,1147
"30345",96238,13405,0.4401,0.0212,24823,1494
"30346",78326,13513,0.3505,0.0452,4711,780
"30349",55737,2810,0.4234,0.0204,80047,3600
"30350",74532,4736,0.5262,0.0349,37635,2068
"30354",48013,7490,0.4264,0.0302,15323,1035
"30360",81204,9089,0.4361,0.0281,15866,1153
"30363",81138,17009,0.5766,0.0677,3783,760
"30401",42239,3679,0.512,0.0923,13693,700
"30410",52375,30021,0.4599,0.0569,1537,291
"30411",33750,22645,0.5007,0.0759,3816,658
"30412",NA,NA,0.3997,0.1159,109,49
"30413",60962,30510,0.4452,0.0874,1489,448
"30414",NA,NA,0.2365,0.2137,41,44
"30415",57335,11541,0.3397,0.038,5716,763
"30417",50803,3904,0.4384,0.0288,11105,306
"30420",46162,12900,0.4039,0.0608,1921,426
"30421",48327,13762,0.471,0.0855,2750,523
"30423",NA,NA,0.453,0.09,58,47
"30425",54668,10933,0.3361,0.0725,1324,432
"30426",72606,29269,0.3262,0.101,1094,306
"30427",54990,7474,0.4609,0.0381,10332,887
"30428",31172,10771,0.4656,0.0588,3818,632
"30429",NA,NA,0.3713,0.2265,204,146
"30434",37944,10043,0.5237,0.0861,5241,582
"30436",41528,4851,0.4763,0.0355,11672,789
"30439",37039,8303,0.4915,0.0413,10524,265
"30441",48397,7755,0.5076,0.108,1843,370
"30442",29121,4115,0.4474,0.0553,8595,309
"30445",32500,8382,0.4701,0.042,3471,429
"30446",64961,7295,0.3881,0.0994,1657,425
"30448",99375,74329,0.1548,0.3309,27,30
"30449",NA,NA,0.4461,0.4427,46,50
"30450",45417,15944,0.4833,0.1141,2018,437
"30451",48906,11519,0.2917,0.1998,38,33
"30452",45132,14500,0.4424,0.0762,1488,326
"30453",40707,6527,0.4071,0.0389,9807,679
"30454",41845,29841,0.4008,0.2946,437,304
"30455",40865,8346,0.4893,0.1049,530,168
"30456",45417,10729,0.4186,0.0613,1936,348
"30457",31979,10255,0.5697,0.0703,5007,419
"30458",44067,3027,0.4662,0.0237,48031,1501
"30460",NA,NA,NA,NA,108,248
"30461",66197,8150,0.4515,0.043,16617,1591
"30464",83125,35691,0.3783,0.1937,222,199
"30467",40948,4362,0.4578,0.0355,11780,462
"30470",60893,31706,0.3977,0.0765,1012,312
"30471",34853,2629,0.3983,0.0375,4515,628
"30473",54259,12328,0.517,0.1011,2674,371
